method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,experiment,attack_strength,attacked_model_diversity,total_fleet_size,expected_total_nodes,descriptors_per_vehicle,graph_nodes,attacked_vehicle_count,platform_composition,within_model_attack_similarity,cross_model_attack_similarity,campaign_similarity,benign_cross_model_similarity,malicious_minus_benign_cross_sim,cross_model_edges,same_model_edges,cross_model_edge_percentage,graph_unique_undirected_edges,graph_pyg_stored_edges,graph_directed_status,graph_average_degree,graph_median_degree,graph_graph_density,graph_isolated_nodes,graph_isolated_node_percentage,graph_connected_components,graph_largest_component_size,graph_cross_vehicle_edges,graph_same_vehicle_edges,graph_cross_vehicle_edge_percentage,graph_similarity_threshold,graph_top_k_same_vehicle,graph_top_k_cross_vehicle,graph_graph_construction_time_sec,run_id,runtime_local_ids_sec
local_ids,83,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8022,0.4915083182696631,0,80,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.086311416991521,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2896364548218,201.04479226066587,200.32233922102023,95.96626059765494,105.07853166301092,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n10_local_ids_seed83_20260611T122902_6de8ff78,0.0
local_ids,67,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2608,0.083354060538911,25,95,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.1072531669633463,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.21684701830419,10.137906092982115,9.637290949598384,2.479026519626366,7.658879573355751,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n5_local_ids_seed67_20260611T123024_e8d560ba,0.0
descriptor_clustering,41,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8584,0.4076445581490716,0,102,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.02908612502506,,0.0013222090201452,1.1096077499678358,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.15890567045031,12.037550658865475,11.10952789978871,4.171348681988056,7.866201976877419,0,0,0.0,718.0,1436.0,undirected_nx_bidirectional_pyg,7.18,6.0,0.0360804,19.0,9.5,27.0,106.0,139.0,579.0,19.3593,0.95,10.0,5.0,0.028695,campaign_size_corrected_strong_n5_descriptor_clustering_seed41_20260611T122758_87d46729,
standard_gnn,37,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8984210526315789,0.404537100609327,0,99,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0329496660269796,0.0323477499769069,0.0015948329819366,1.119555459008552,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Kia=1",8.103724895060395,7.949565900709347,7.200049253926502,-0.3216198008189117,8.271185701528259,0,0,0.0,489.0,978.0,undirected_nx_bidirectional_pyg,4.89,4.0,0.02457286,25.0,12.5,38.0,125.0,30.0,459.0,6.135,0.95,10.0,5.0,0.032545,campaign_size_corrected_strong_n2_standard_gnn_seed37_20260611T122710_a915d3f3,
standard_gnn,67,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7859333333333334,0.4749787527580166,0,67,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,27,0.0311395830358378,0.0397926669684238,0.0029650419601239,1.2688258339767344,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.0660270140113,200.96278198606183,200.1894433707207,95.82356819067368,105.1392137953882,0,0,0.0,996.0,1992.0,undirected_nx_bidirectional_pyg,9.96,11.5,0.05005025,11.0,5.5,17.0,100.0,194.0,802.0,19.4779,0.95,10.0,5.0,0.03076,campaign_size_corrected_strong_n10_standard_gnn_seed67_20260611T122855_1f04053a,
standard_gnn,37,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1806666666666666,0.1574229482933574,50,62,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.0329214999801479,0.0319937500171363,0.0023674590047448,1.24066904198844,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",23.98820826296644,24.00167122821971,23.36327377691249,6.837963915569376,17.163707312650335,0,0,0.0,746.0,1492.0,undirected_nx_bidirectional_pyg,7.46,8.0,0.03748744,24.0,12.0,38.0,100.0,162.0,584.0,21.7158,0.95,10.0,5.0,0.032509,campaign_size_corrected_weak_n10_standard_gnn_seed37_20260611T123059_939681f9,
fcgnn,23,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2436571428571428,0.0827801187040071,25,86,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0338185420259833,0.0393250830238685,0.002372084010858,1.2199988750508055,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",13.105678737444496,13.1168229937943,12.392908592248665,1.736617762131846,11.380205231662456,0,0,0.0,550.0,1100.0,undirected_nx_bidirectional_pyg,5.5,4.0,0.02763819,17.0,8.5,27.0,105.0,90.0,460.0,16.3636,0.95,10.0,5.0,0.033334,campaign_size_corrected_weak_n5_fcgnn_seed23_20260611T123009_cd49b87b,
fcgnn,23,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.2471052631578947,0.0346128464163839,10,100,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,12,0.0298065420356579,0.0343817920074798,0.0021411670022644,1.0793720000074245,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",12.50284517284831,12.525065458770936,11.772579213120627,1.2090452117917447,11.316020246979193,0,0,0.0,502.0,1004.0,undirected_nx_bidirectional_pyg,5.02,5.0,0.02522613,14.0,7.0,22.0,133.0,55.0,447.0,10.9562,0.95,10.0,5.0,0.029449,campaign_size_corrected_weak_n2_fcgnn_seed23_20260611T122924_f38024a3,
standard_gnn,101,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8953142857142857,0.4488686057556883,0,112,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,2,1,0,22,0.0314032500027678,0.0349200420314446,0.002341957995668,1.1218237080029212,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.42486883296382,12.27271181481214,11.294034723481715,3.6404572909885378,8.632254523823603,0,0,0.0,763.0,1526.0,undirected_nx_bidirectional_pyg,7.63,5.0,0.03834171,14.0,7.0,22.0,93.0,75.0,688.0,9.8296,0.95,10.0,5.0,0.031017,campaign_size_corrected_strong_n5_standard_gnn_seed101_20260611T122827_0a7d1dc2,
fcgnn,53,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8452571428571428,0.3808633279074157,0,97,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,2,1,0,38,0.0293879160308279,0.0400797500042244,0.0030079580028541,1.113903583958745,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.03834100110936,11.878262152979875,10.868302437198343,4.0024813027791595,7.875780850200718,0,0,0.0,658.0,1316.0,undirected_nx_bidirectional_pyg,6.58,5.0,0.03306533,15.0,7.5,29.0,95.0,143.0,515.0,21.7325,0.95,10.0,5.0,0.02902,campaign_size_corrected_strong_n5_fcgnn_seed53_20260611T122805_b2de25d9,
local_ids,83,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2187428571428571,0.0797369465209327,25,85,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0367036669631489,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.36218445469922,12.362272021498612,11.52454902048306,1.671054650727764,10.69121737077085,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n5_local_ids_seed83_20260611T123033_bb9b9c63,0.0
descriptor_clustering,23,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7806666666666666,0.4688946008467045,0,69,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,96,0.0313495000009425,,0.0015529580414295,1.1918307919986546,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2601454767049,200.98427056425655,200.48605009406367,95.66932533260903,105.31494523164751,0,0,0.0,1021.0,2042.0,undirected_nx_bidirectional_pyg,10.21,12.0,0.05130653,17.0,8.5,30.0,100.0,160.0,861.0,15.6709,0.95,10.0,5.0,0.030959,campaign_size_corrected_strong_n10_descriptor_clustering_seed23_20260611T122835_666d8d1d,
descriptor_clustering,37,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2020571428571428,0.0783426232845703,25,83,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,3,1,0,49,0.0289707079646177,,0.0013416670262813,1.0702904589707032,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.122043213998053,12.151412612538005,11.405416240566282,1.7069595613117632,10.444453051226242,0,0,0.0,563.0,1126.0,undirected_nx_bidirectional_pyg,5.63,5.0,0.02829146,20.0,10.0,33.0,98.0,85.0,478.0,15.0977,0.95,10.0,5.0,0.028605,campaign_size_corrected_weak_n5_descriptor_clustering_seed37_20260611T123011_991e030c,
fcgnn,83,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8670857142857142,0.4103823791529119,0,102,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,30,0.0296760000055655,0.0384908749838359,0.0028914170106872,1.1121688749990426,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.37207707440465,12.194986777442708,11.313948233498088,4.355681650124297,7.83930512731841,0,0,0.0,676.0,1352.0,undirected_nx_bidirectional_pyg,6.76,4.5,0.03396985,26.0,13.0,38.0,93.0,87.0,589.0,12.8698,0.95,10.0,5.0,0.029275,campaign_size_corrected_strong_n5_fcgnn_seed83_20260611T122819_9bdb60c2,
descriptor_clustering,37,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7941333333333334,0.4738805763448731,0,76,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,37,0.0302487090229988,,0.0013893750146962,1.12276970903622,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",200.90739431389335,200.77605408684744,199.80884549124784,93.86608716770375,106.90996691914368,0,0,0.0,925.0,1850.0,undirected_nx_bidirectional_pyg,9.25,11.0,0.04648241,23.0,11.5,35.0,100.0,211.0,714.0,22.8108,0.95,10.0,5.0,0.029828,campaign_size_corrected_strong_n10_descriptor_clustering_seed37_20260611T122840_80a83d3d,
fcgnn,23,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8300571428571428,0.3896175445821414,0,93,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,3,1,0,48,0.0300481669837608,0.0417552499566227,0.0031535410089418,1.215281207987573,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.204286246662654,11.799374863790064,11.32477965291932,4.3756830974515335,7.42369176633853,0,0,0.0,730.0,1460.0,undirected_nx_bidirectional_pyg,7.3,6.0,0.03668342,17.0,8.5,30.0,78.0,72.0,658.0,9.863,0.95,10.0,5.0,0.029673,campaign_size_corrected_strong_n5_fcgnn_seed23_20260611T122751_a7d33ea1,
local_ids,41,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.1926315789473684,0.0321302910713802,10,107,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.015141166979447,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.848683087662442,10.92916384209878,9.7178021090789,0.8527219366919816,10.076441905406798,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n2_local_ids_seed41_20260611T122930_542aba19,0.0
fcgnn,53,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2454857142857143,0.0819944654740873,25,94,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0328282080008648,0.0391754999873228,0.0025088330148719,1.1511896250303837,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",13.238127259113469,13.214908639168645,12.500384868188746,1.8064680935622277,11.408440545606416,0,0,0.0,539.0,1078.0,undirected_nx_bidirectional_pyg,5.39,4.5,0.02708543,22.0,11.0,31.0,90.0,80.0,459.0,14.8423,0.95,10.0,5.0,0.032447,campaign_size_corrected_weak_n5_fcgnn_seed53_20260611T123023_cc0e73c3,
descriptor_clustering,37,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1806666666666666,0.1574229482933574,50,62,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,50,0.0320511659956537,,0.0013892080169171,1.1263975410256537,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",23.98820826296644,24.00167122821971,23.36327377691249,6.837963915569376,17.163707312650335,0,0,0.0,746.0,1492.0,undirected_nx_bidirectional_pyg,7.46,8.0,0.03748744,24.0,12.0,38.0,100.0,162.0,584.0,21.7158,0.95,10.0,5.0,0.031678,campaign_size_corrected_weak_n10_descriptor_clustering_seed37_20260611T123057_ce99bc0a,
local_ids,41,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2229714285714286,0.0800098036781481,25,89,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.15125087503111,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.811360036700355,10.805438114719262,10.05771141336665,1.5331207362750596,9.272317378444203,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n5_local_ids_seed41_20260611T123015_6025bea0,0.0
descriptor_clustering,97,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2269714285714285,0.0807123414715392,25,85,0.25,1.0,0.4,5,15,1.0,0.0,1.0,0.0,1.0,2,1,0,39,0.0310599590302445,,0.0013603750267066,1.1550448330235668,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.165109991387045,12.055579541933549,11.53161519640866,2.5406151971914266,9.514964344742122,0,0,0.0,610.0,1220.0,undirected_nx_bidirectional_pyg,6.1,6.0,0.03065327,21.0,10.5,35.0,80.0,88.0,522.0,14.4262,0.95,10.0,5.0,0.030659,campaign_size_corrected_weak_n5_descriptor_clustering_seed97_20260611T123039_b8c299f0,
local_ids,11,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2642,0.1705960169250554,50,81,0.5,1.0,0.6666666666666666,10,10,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.107751792005729,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.172190168224096,12.163536759477664,11.575663563599628,2.606972496040905,9.55656426343676,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n10_local_ids_seed11_20260611T123047_dd7764d9,0.0
descriptor_clustering,53,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8452571428571428,0.3808633279074157,0,97,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0294487500214017,,0.0013224160065874,1.0816529589938,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.03834100110936,11.878262152979875,10.868302437198343,4.0024813027791595,7.875780850200718,0,0,0.0,658.0,1316.0,undirected_nx_bidirectional_pyg,6.58,5.0,0.03306533,15.0,7.5,29.0,95.0,143.0,515.0,21.7325,0.95,10.0,5.0,0.029078,campaign_size_corrected_strong_n5_descriptor_clustering_seed53_20260611T122803_9e13fef2,
standard_gnn,67,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2608,0.083354060538911,25,95,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0339756250032223,0.0332614579820074,0.0013975839829072,1.1109492079704069,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",10.21684701830419,10.137906092982115,9.637290949598384,2.479026519626366,7.658879573355751,0,0,0.0,565.0,1130.0,undirected_nx_bidirectional_pyg,5.65,5.0,0.02839196,18.0,9.0,27.0,86.0,85.0,480.0,15.0442,0.95,10.0,5.0,0.03356,campaign_size_corrected_weak_n5_standard_gnn_seed67_20260611T123026_152b100c,
descriptor_clustering,83,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8022,0.4915083182696631,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,3,1,0,109,0.0305324170039966,,0.0013981669908389,1.1667169579886831,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.2896364548218,201.04479226066587,200.32233922102023,95.96626059765494,105.07853166301092,0,0,0.0,969.0,1938.0,undirected_nx_bidirectional_pyg,9.69,12.5,0.04869347,22.0,11.0,36.0,100.0,202.0,767.0,20.8462,0.95,10.0,5.0,0.030115,campaign_size_corrected_strong_n10_descriptor_clustering_seed83_20260611T122903_338f4ad3,
standard_gnn,83,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.8689473684210527,0.304183487140822,0,96,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0320364590152166,0.0334659999934956,0.0016043329960666,1.0843962919898331,campaign_size_corrected,strong,2,20,200,10,200,2,"Chevrolet=1,Hyundai=1",14.228530883306508,13.964095052061104,13.005793319912932,0.9273654322362308,13.036729619824872,0,0,0.0,532.0,1064.0,undirected_nx_bidirectional_pyg,5.32,5.0,0.02673367,18.0,9.0,28.0,129.0,50.0,482.0,9.3985,0.95,10.0,5.0,0.031651,campaign_size_corrected_strong_n2_standard_gnn_seed83_20260611T122732_50493ef9,
standard_gnn,83,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.2116,0.1623421666328202,50,61,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0316383329918608,0.0338152920012362,0.0024024579906836,1.161287082999479,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.339301636056774,12.352843668248134,11.633867833256469,2.6732466992567843,9.67959696899135,0,0,0.0,700.0,1400.0,undirected_nx_bidirectional_pyg,7.0,7.5,0.03517588,17.0,8.5,28.0,100.0,183.0,517.0,26.1429,0.95,10.0,5.0,0.031265,campaign_size_corrected_weak_n10_standard_gnn_seed83_20260611T123123_b8c7d1b1,
descriptor_clustering,71,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.7965333333333333,0.4659443395107318,0,80,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,81,0.0311569580226205,,0.001363624993246,1.2195153330103494,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.10265562792725,200.8174652733805,200.05782591359116,95.12576722130238,105.69169805207808,0,0,0.0,965.0,1930.0,undirected_nx_bidirectional_pyg,9.65,11.5,0.04849246,21.0,10.5,30.0,100.0,195.0,770.0,20.2073,0.95,10.0,5.0,0.030753,campaign_size_corrected_strong_n10_descriptor_clustering_seed71_20260611T122859_a2977eaa,
fcgnn,101,campaign_size_corrected_strong,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.8169333333333334,0.47743010930267,0,94,0.5,1.0,0.6666666666666666,10,10,1.0,0.0,1.0,0.0,1.0,2,1,0,98,0.0346697080531157,0.0415849999990314,0.0025770409847609,1.2117676670313813,campaign_size_corrected,strong,3,20,200,10,200,10,"Chevrolet=3,Hyundai=4,Kia=3",201.26824729506689,201.01082216419456,200.2153431523235,94.87813908137252,106.13268308282204,0,0,0.0,1017.0,2034.0,undirected_nx_bidirectional_pyg,10.17,12.0,0.05110553,16.0,8.0,22.0,100.0,172.0,845.0,16.9125,0.95,10.0,5.0,0.034226,campaign_size_corrected_strong_n10_fcgnn_seed101_20260611T122915_be896376,
local_ids,11,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8749714285714286,0.4247126117425795,0,98,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.0292974159820003,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.197488820795687,12.11701145654036,11.3509526349948,3.947597029741532,8.169414426798827,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_strong_n5_local_ids_seed11_20260611T122743_08919d2d,0.0
standard_gnn,11,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.2553142857142857,0.0840237284465641,25,96,0.25,1.0,0.4,5,15,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0311041669920086,0.0327333330060355,0.0021542920148931,1.1172681659809314,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",11.509406597816447,11.47920173848584,10.79184717755024,1.7969597561986288,9.682241982287213,0,0,0.0,562.0,1124.0,undirected_nx_bidirectional_pyg,5.62,5.0,0.02824121,30.0,15.0,40.0,98.0,94.0,468.0,16.726,0.95,10.0,5.0,0.030607,campaign_size_corrected_weak_n5_standard_gnn_seed11_20260611T123003_0b8631a0,
standard_gnn,97,campaign_size_corrected_strong,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.8853714285714286,0.4926133899281171,0,103,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.085438999987673,0.0726183330407366,0.0031201659585349,1.1969582909950989,campaign_size_corrected,strong,3,20,200,10,200,5,"Chevrolet=1,Hyundai=2,Kia=2",12.36397362373416,12.16833359559689,11.380717555787903,4.289940539336535,7.878393056260355,0,0,0.0,721.0,1442.0,undirected_nx_bidirectional_pyg,7.21,5.0,0.03623116,10.0,5.0,23.0,58.0,83.0,638.0,11.5118,0.95,10.0,5.0,0.084948,campaign_size_corrected_strong_n5_standard_gnn_seed97_20260611T122822_3677fae1,
fcgnn,67,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.321578947368421,0.0379706711644926,10,105,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0295481669600121,0.0342559589771553,0.0024306669947691,1.092120708024595,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",8.353593915602634,8.150180853053037,7.842739250205886,2.144343540072538,6.005837312980499,0,0,0.0,511.0,1022.0,undirected_nx_bidirectional_pyg,5.11,5.0,0.02567839,18.0,9.0,27.0,114.0,46.0,465.0,9.002,0.95,10.0,5.0,0.029184,campaign_size_corrected_weak_n2_fcgnn_seed67_20260611T122942_6e77bac2,
fcgnn,41,campaign_size_corrected_weak,10,1.0,10,10,0,0,0.25,1.0,0.4,1.0,0.0,0.1848,0.1580798727285411,50,69,0.5,1.0,0.6666666666666666,10,10,1.0,1.0,1.0,1.0,1.0,1,1,0,26,0.030682708020322,0.0399937079637311,0.0024878750555217,1.1707190420129336,campaign_size_corrected,weak,2,20,200,10,200,10,"Hyundai=5,Kia=5",12.473520986246406,12.47813860128402,11.761515312688548,2.617366397999746,9.860772203284274,0,0,0.0,705.0,1410.0,undirected_nx_bidirectional_pyg,7.05,8.5,0.03542714,17.0,8.5,30.0,100.0,161.0,544.0,22.8369,0.95,10.0,5.0,0.030306,campaign_size_corrected_weak_n10_fcgnn_seed41_20260611T123105_6756659c,
local_ids,37,campaign_size_corrected_weak,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.2326315789473684,0.0337142526566534,10,96,0.1,1.0,0.1818181818181818,2,18,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,1.042661915998906,campaign_size_corrected,weak,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.016484132724536,10.112565158436094,9.454478206905083,1.288933997277148,8.823631161158946,0,0,0.0,,,,,,,,,,,,,,,,,,campaign_size_corrected_weak_n2_local_ids_seed37_20260611T122925_f3c09bbd,0.0
fcgnn,41,campaign_size_corrected_strong,2,1.0,2,18,0,0,0.05,1.0,0.0952380952380952,1.0,0.0,0.821578947368421,0.160685344067697,0,115,0.1,1.0,0.1818181818181818,2,18,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.030815917009022,0.0395467499620281,0.0023879999644123,1.096030416956637,campaign_size_corrected,strong,2,20,200,10,200,2,"Hyundai=1,Kia=1",10.658437656972271,10.688848146330953,9.815711322621578,2.0572420854072044,8.631606060923747,0,0,0.0,538.0,1076.0,undirected_nx_bidirectional_pyg,5.38,4.0,0.02703518,14.0,7.0,24.0,74.0,54.0,484.0,10.0372,0.95,10.0,5.0,0.030447,campaign_size_corrected_strong_n2_fcgnn_seed41_20260611T122716_943b82bc,
standard_gnn,101,campaign_size_corrected_weak,5,1.0,5,15,0,0,0.125,1.0,0.2222222222222222,1.0,0.0,0.3212571428571428,0.0907830361663849,25,89,0.25,1.0,0.4,5,15,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0302424999536015,0.0338575409841723,0.0015116659924387,1.1145920830313116,campaign_size_corrected,weak,2,20,200,10,200,5,"Hyundai=3,Kia=2",12.886079566618402,12.909917258143391,12.415492399783146,0.549302621583435,12.36061463655996,0,0,0.0,674.0,1348.0,undirected_nx_bidirectional_pyg,6.74,7.0,0.03386935,14.0,7.0,21.0,114.0,93.0,581.0,13.7982,0.95,10.0,5.0,0.029874,campaign_size_corrected_weak_n5_standard_gnn_seed101_20260611T123044_2a394e7d,
