descriptor_id,vehicle_id,rank,neighbour_descriptor_id,neighbour_vehicle_id,cosine_similarity,same_vehicle
EVT-CHV-002757,Chevrolet,7,EVT-CHV-003132,Chevrolet,0.999735,1
EVT-CHV-002757,Chevrolet,8,EVT-CHV-003189,Chevrolet,0.999723,1
EVT-CHV-002757,Chevrolet,9,EVT-CHV-002856,Chevrolet,0.999698,1
EVT-CHV-002757,Chevrolet,10,EVT-CHV-003910,Chevrolet,0.999684,1
EVT-CHV-002757,Chevrolet,11,EVT-CHV-003143,Chevrolet,0.999658,1
EVT-CHV-002757,Chevrolet,12,EVT-CHV-004385,Chevrolet,0.999634,1
EVT-CHV-002757,Chevrolet,13,EVT-CHV-003180,Chevrolet,0.999631,1
EVT-CHV-002757,Chevrolet,14,EVT-CHV-002911,Chevrolet,0.999621,1
EVT-CHV-002757,Chevrolet,15,EVT-CHV-002879,Chevrolet,0.99961,1
EVT-CHV-002758,Chevrolet,1,EVT-CHV-003342,Chevrolet,0.999799,1
EVT-CHV-002758,Chevrolet,2,EVT-CHV-003181,Chevrolet,0.999664,1
EVT-CHV-002758,Chevrolet,3,EVT-CHV-003319,Chevrolet,0.999574,1
EVT-CHV-002758,Chevrolet,4,EVT-CHV-003273,Chevrolet,0.999559,1
EVT-CHV-002758,Chevrolet,5,EVT-CHV-003792,Chevrolet,0.999532,1
EVT-CHV-002758,Chevrolet,6,EVT-CHV-003926,Chevrolet,0.999507,1
EVT-CHV-002758,Chevrolet,7,EVT-CHV-003328,Chevrolet,0.999503,1
EVT-CHV-002758,Chevrolet,8,EVT-CHV-003907,Chevrolet,0.999492,1
EVT-CHV-002758,Chevrolet,9,EVT-CHV-004429,Chevrolet,0.999488,1
EVT-CHV-002758,Chevrolet,10,EVT-CHV-002850,Chevrolet,0.999448,1
EVT-CHV-002758,Chevrolet,11,EVT-CHV-003227,Chevrolet,0.999441,1
EVT-CHV-002758,Chevrolet,12,EVT-CHV-002795,Chevrolet,0.999421,1
EVT-CHV-002758,Chevrolet,13,EVT-CHV-003857,Chevrolet,0.999393,1
EVT-CHV-002758,Chevrolet,14,EVT-CHV-002801,Chevrolet,0.999374,1
EVT-CHV-002758,Chevrolet,15,EVT-CHV-002754,Chevrolet,0.99937,1
EVT-CHV-002759,Chevrolet,1,EVT-CHV-004434,Chevrolet,0.999768,1
EVT-CHV-002759,Chevrolet,2,EVT-CHV-002943,Chevrolet,0.999734,1
EVT-CHV-002759,Chevrolet,3,EVT-CHV-003035,Chevrolet,0.999699,1
EVT-CHV-002759,Chevrolet,4,EVT-CHV-003958,Chevrolet,0.999594,1
EVT-CHV-002759,Chevrolet,5,EVT-CHV-002851,Chevrolet,0.99952,1
EVT-CHV-002759,Chevrolet,6,EVT-CHV-003876,Chevrolet,0.999502,1
EVT-CHV-002759,Chevrolet,7,EVT-CHV-002897,Chevrolet,0.999461,1
EVT-CHV-002759,Chevrolet,8,EVT-CHV-003127,Chevrolet,0.999407,1
EVT-CHV-002759,Chevrolet,9,EVT-CHV-003311,Chevrolet,0.999401,1
EVT-CHV-002759,Chevrolet,10,EVT-CHV-002805,Chevrolet,0.999395,1
EVT-CHV-002759,Chevrolet,11,EVT-CHV-003935,Chevrolet,0.999395,1
EVT-CHV-002759,Chevrolet,12,EVT-CHV-003288,Chevrolet,0.999393,1
EVT-CHV-002759,Chevrolet,13,EVT-CHV-003844,Chevrolet,0.999391,1
EVT-CHV-002759,Chevrolet,14,EVT-CHV-003333,Chevrolet,0.999339,1
EVT-CHV-002759,Chevrolet,15,EVT-CHV-002989,Chevrolet,0.999339,1
EVT-CHV-002760,Chevrolet,1,EVT-CHV-002852,Chevrolet,0.999783,1
EVT-CHV-002760,Chevrolet,2,EVT-CHV-003128,Chevrolet,0.999563,1
EVT-CHV-002760,Chevrolet,3,EVT-CHV-002886,Chevrolet,0.999507,1
EVT-CHV-002760,Chevrolet,4,EVT-CHV-002748,Chevrolet,0.999502,1
EVT-CHV-002760,Chevrolet,5,EVT-CHV-002967,Chevrolet,0.999456,1
EVT-CHV-002760,Chevrolet,6,EVT-CHV-003253,Chevrolet,0.999428,1
EVT-CHV-002760,Chevrolet,7,EVT-CHV-003840,Chevrolet,0.999418,1
EVT-CHV-002760,Chevrolet,8,EVT-CHV-003024,Chevrolet,0.999411,1
EVT-CHV-002760,Chevrolet,9,EVT-CHV-003183,Chevrolet,0.999406,1
EVT-CHV-002760,Chevrolet,10,EVT-CHV-003124,Chevrolet,0.999391,1
EVT-CHV-002760,Chevrolet,11,EVT-CHV-002898,Chevrolet,0.999385,1
EVT-CHV-002760,Chevrolet,12,EVT-CHV-003229,Chevrolet,0.999385,1
EVT-CHV-002760,Chevrolet,13,EVT-CHV-003235,Chevrolet,0.999385,1
EVT-CHV-002760,Chevrolet,14,EVT-CHV-003321,Chevrolet,0.999364,1
EVT-CHV-002760,Chevrolet,15,EVT-CHV-004423,Chevrolet,0.999347,1
EVT-CHV-002761,Chevrolet,1,EVT-CHV-003956,Chevrolet,0.999648,1
EVT-CHV-002761,Chevrolet,2,EVT-CHV-003332,Chevrolet,0.99964,1
EVT-CHV-002761,Chevrolet,3,EVT-CHV-002899,Chevrolet,0.999595,1
EVT-CHV-002761,Chevrolet,4,EVT-CHV-003841,Chevrolet,0.999543,1
EVT-CHV-002761,Chevrolet,5,EVT-CHV-002900,Chevrolet,0.999533,1
EVT-CHV-002761,Chevrolet,6,EVT-CHV-003887,Chevrolet,0.999523,1
EVT-CHV-002761,Chevrolet,7,EVT-CHV-003147,Chevrolet,0.999522,1
EVT-CHV-002761,Chevrolet,8,EVT-CHV-003193,Chevrolet,0.999504,1
EVT-CHV-002761,Chevrolet,9,EVT-CHV-003331,Chevrolet,0.999454,1
EVT-CHV-002761,Chevrolet,10,EVT-CHV-003037,Chevrolet,0.999453,1
EVT-CHV-002761,Chevrolet,11,EVT-CHV-002945,Chevrolet,0.999452,1
EVT-CHV-002761,Chevrolet,12,EVT-CHV-002853,Chevrolet,0.999448,1
EVT-CHV-002761,Chevrolet,13,EVT-CHV-003286,Chevrolet,0.999409,1
EVT-CHV-002761,Chevrolet,14,EVT-CHV-004381,Chevrolet,0.999402,1
EVT-CHV-002761,Chevrolet,15,EVT-CHV-003185,Chevrolet,0.999402,1
EVT-CHV-002762,Chevrolet,1,EVT-CHV-003148,Chevrolet,0.999749,1
EVT-CHV-002762,Chevrolet,2,EVT-CHV-003194,Chevrolet,0.999741,1
EVT-CHV-002762,Chevrolet,3,EVT-CHV-003860,Chevrolet,0.999696,1
EVT-CHV-002762,Chevrolet,4,EVT-CHV-003203,Chevrolet,0.999638,1
EVT-CHV-002762,Chevrolet,5,EVT-CHV-002900,Chevrolet,0.999635,1
EVT-CHV-002762,Chevrolet,6,EVT-CHV-003285,Chevrolet,0.999604,1
EVT-CHV-002762,Chevrolet,7,EVT-CHV-003332,Chevrolet,0.999575,1
EVT-CHV-002762,Chevrolet,8,EVT-CHV-003158,Chevrolet,0.999574,1
EVT-CHV-002762,Chevrolet,9,EVT-CHV-003848,Chevrolet,0.999571,1
EVT-CHV-002762,Chevrolet,10,EVT-CHV-003773,Chevrolet,0.999559,1
EVT-CHV-002762,Chevrolet,11,EVT-CHV-003056,Chevrolet,0.999553,1
EVT-CHV-002762,Chevrolet,12,EVT-CHV-003193,Chevrolet,0.99955,1
EVT-CHV-002762,Chevrolet,13,EVT-CHV-003286,Chevrolet,0.999543,1
EVT-CHV-002762,Chevrolet,14,EVT-CHV-003768,Chevrolet,0.999536,1
EVT-CHV-002762,Chevrolet,15,EVT-CHV-003170,Chevrolet,0.999525,1
EVT-CHV-002763,Chevrolet,1,EVT-CHV-003325,Chevrolet,0.999881,1
EVT-CHV-002763,Chevrolet,2,EVT-CHV-003347,Chevrolet,0.999878,1
EVT-CHV-002763,Chevrolet,3,EVT-CHV-003094,Chevrolet,0.999856,1
EVT-CHV-002763,Chevrolet,4,EVT-CHV-003857,Chevrolet,0.999795,1
EVT-CHV-002763,Chevrolet,5,EVT-CHV-003209,Chevrolet,0.99976,1
EVT-CHV-002763,Chevrolet,6,EVT-CHV-003186,Chevrolet,0.999743,1
EVT-CHV-002763,Chevrolet,7,EVT-CHV-004429,Chevrolet,0.999742,1
EVT-CHV-002763,Chevrolet,8,EVT-CHV-002914,Chevrolet,0.999738,1
EVT-CHV-002763,Chevrolet,9,EVT-CHV-002906,Chevrolet,0.999731,1
EVT-CHV-002763,Chevrolet,10,EVT-CHV-003049,Chevrolet,0.999727,1
EVT-CHV-002763,Chevrolet,11,EVT-CHV-002767,Chevrolet,0.999721,1
EVT-CHV-002763,Chevrolet,12,EVT-CHV-003343,Chevrolet,0.999718,1
EVT-CHV-002763,Chevrolet,13,EVT-CHV-003210,Chevrolet,0.999713,1
EVT-CHV-002763,Chevrolet,14,EVT-CHV-003931,Chevrolet,0.999698,1
EVT-CHV-002763,Chevrolet,15,EVT-CHV-003352,Chevrolet,0.999691,1
EVT-CHV-002764,Chevrolet,1,EVT-CHV-003164,Chevrolet,0.999916,1
EVT-CHV-002764,Chevrolet,2,EVT-CHV-003835,Chevrolet,0.999905,1
EVT-CHV-002764,Chevrolet,3,EVT-CHV-003858,Chevrolet,0.999903,1
EVT-CHV-002764,Chevrolet,4,EVT-CHV-003348,Chevrolet,0.999885,1
EVT-CHV-002764,Chevrolet,5,EVT-CHV-003049,Chevrolet,0.999857,1
EVT-CHV-002764,Chevrolet,6,EVT-CHV-003072,Chevrolet,0.999855,1
EVT-CHV-002764,Chevrolet,7,EVT-CHV-002902,Chevrolet,0.999848,1
EVT-CHV-002764,Chevrolet,8,EVT-CHV-003136,Chevrolet,0.999844,1
EVT-CHV-002764,Chevrolet,9,EVT-CHV-003904,Chevrolet,0.99984,1
EVT-CHV-002764,Chevrolet,10,EVT-CHV-003209,Chevrolet,0.999836,1
EVT-CHV-002764,Chevrolet,11,EVT-CHV-003811,Chevrolet,0.999833,1
EVT-CHV-002764,Chevrolet,12,EVT-CHV-002957,Chevrolet,0.999819,1
EVT-CHV-002764,Chevrolet,13,EVT-CHV-002879,Chevrolet,0.99981,1
EVT-CHV-002764,Chevrolet,14,EVT-CHV-003352,Chevrolet,0.999805,1
EVT-CHV-002764,Chevrolet,15,EVT-CHV-003255,Chevrolet,0.999803,1
EVT-CHV-002765,Chevrolet,1,EVT-CHV-003096,Chevrolet,0.99992,1
EVT-CHV-002765,Chevrolet,2,EVT-CHV-002926,Chevrolet,0.999906,1
EVT-CHV-002765,Chevrolet,3,EVT-CHV-003257,Chevrolet,0.999847,1
EVT-CHV-002765,Chevrolet,4,EVT-CHV-003018,Chevrolet,0.99984,1
EVT-CHV-002765,Chevrolet,5,EVT-CHV-004394,Chevrolet,0.999811,1
EVT-CHV-002765,Chevrolet,6,EVT-CHV-003234,Chevrolet,0.999797,1
EVT-CHV-002765,Chevrolet,7,EVT-CHV-003142,Chevrolet,0.999772,1
EVT-CHV-002765,Chevrolet,8,EVT-CHV-003868,Chevrolet,0.999727,1
EVT-CHV-002765,Chevrolet,9,EVT-CHV-003156,Chevrolet,0.999712,1
EVT-CHV-002765,Chevrolet,10,EVT-CHV-002912,Chevrolet,0.999705,1
EVT-CHV-002765,Chevrolet,11,EVT-CHV-003188,Chevrolet,0.999703,1
EVT-CHV-002765,Chevrolet,12,EVT-CHV-002972,Chevrolet,0.999695,1
EVT-CHV-002765,Chevrolet,13,EVT-CHV-002857,Chevrolet,0.999692,1
EVT-CHV-002765,Chevrolet,14,EVT-CHV-003767,Chevrolet,0.999692,1
EVT-CHV-002765,Chevrolet,15,EVT-CHV-003050,Chevrolet,0.999676,1
EVT-CHV-002766,Chevrolet,1,EVT-CHV-003350,Chevrolet,0.999886,1
EVT-CHV-002766,Chevrolet,2,EVT-CHV-003773,Chevrolet,0.999839,1
EVT-CHV-002766,Chevrolet,3,EVT-CHV-002904,Chevrolet,0.9998,1
EVT-CHV-002766,Chevrolet,4,EVT-CHV-004386,Chevrolet,0.999795,1
EVT-CHV-002766,Chevrolet,5,EVT-CHV-002913,Chevrolet,0.99978,1
EVT-CHV-002766,Chevrolet,6,EVT-CHV-003072,Chevrolet,0.99976,1
EVT-CHV-002766,Chevrolet,7,EVT-CHV-003309,Chevrolet,0.999755,1
EVT-CHV-002766,Chevrolet,8,EVT-CHV-003270,Chevrolet,0.999753,1
EVT-CHV-002766,Chevrolet,9,EVT-CHV-003203,Chevrolet,0.999744,1
EVT-CHV-002766,Chevrolet,10,EVT-CHV-003939,Chevrolet,0.999744,1
EVT-CHV-002766,Chevrolet,11,EVT-CHV-003318,Chevrolet,0.999727,1
EVT-CHV-002766,Chevrolet,12,EVT-CHV-003768,Chevrolet,0.999723,1
EVT-CHV-002766,Chevrolet,13,EVT-CHV-003170,Chevrolet,0.999719,1
EVT-CHV-002766,Chevrolet,14,EVT-CHV-003049,Chevrolet,0.999713,1
EVT-CHV-002766,Chevrolet,15,EVT-CHV-002895,Chevrolet,0.999713,1
EVT-CHV-002767,Chevrolet,1,EVT-CHV-002914,Chevrolet,0.999837,1
EVT-CHV-002767,Chevrolet,2,EVT-CHV-003939,Chevrolet,0.999809,1
EVT-CHV-002767,Chevrolet,3,EVT-CHV-003348,Chevrolet,0.999783,1
EVT-CHV-002767,Chevrolet,4,EVT-CHV-002763,Chevrolet,0.999721,1
EVT-CHV-002767,Chevrolet,5,EVT-CHV-002960,Chevrolet,0.999686,1
EVT-CHV-002767,Chevrolet,6,EVT-CHV-003049,Chevrolet,0.999679,1
EVT-CHV-002767,Chevrolet,7,EVT-CHV-003052,Chevrolet,0.999652,1
EVT-CHV-002767,Chevrolet,8,EVT-CHV-003858,Chevrolet,0.999641,1
EVT-CHV-002767,Chevrolet,9,EVT-CHV-004396,Chevrolet,0.999634,1
EVT-CHV-002767,Chevrolet,10,EVT-CHV-003006,Chevrolet,0.999632,1
EVT-CHV-002767,Chevrolet,11,EVT-CHV-002994,Chevrolet,0.999629,1
EVT-CHV-002767,Chevrolet,12,EVT-CHV-003931,Chevrolet,0.999624,1
EVT-CHV-002767,Chevrolet,13,EVT-CHV-002906,Chevrolet,0.999617,1
EVT-CHV-002767,Chevrolet,14,EVT-CHV-004395,Chevrolet,0.999609,1
EVT-CHV-002767,Chevrolet,15,EVT-CHV-003121,Chevrolet,0.999606,1
EVT-CHV-002768,Chevrolet,1,EVT-CHV-002915,Chevrolet,0.999744,1
EVT-CHV-002768,Chevrolet,2,EVT-CHV-002823,Chevrolet,0.999616,1
EVT-CHV-002768,Chevrolet,3,EVT-CHV-002961,Chevrolet,0.999616,1
EVT-CHV-002768,Chevrolet,4,EVT-CHV-003122,Chevrolet,0.99957,1
EVT-CHV-002768,Chevrolet,5,EVT-CHV-003053,Chevrolet,0.99951,1
EVT-CHV-002768,Chevrolet,6,EVT-CHV-003007,Chevrolet,0.99946,1
EVT-CHV-002768,Chevrolet,7,EVT-CHV-002975,Chevrolet,0.999419,1
EVT-CHV-002768,Chevrolet,8,EVT-CHV-003260,Chevrolet,0.999399,1
EVT-CHV-002768,Chevrolet,9,EVT-CHV-003021,Chevrolet,0.999375,1
EVT-CHV-002768,Chevrolet,10,EVT-CHV-003048,Chevrolet,0.99937,1
EVT-CHV-002768,Chevrolet,11,EVT-CHV-002869,Chevrolet,0.999361,1
EVT-CHV-002768,Chevrolet,12,EVT-CHV-003168,Chevrolet,0.999354,1
EVT-CHV-002768,Chevrolet,13,EVT-CHV-004393,Chevrolet,0.99934,1
EVT-CHV-002768,Chevrolet,14,EVT-CHV-003232,Chevrolet,0.999337,1
EVT-CHV-002768,Chevrolet,15,EVT-CHV-002809,Chevrolet,0.999318,1
EVT-CHV-002769,Chevrolet,1,EVT-CHV-002916,Chevrolet,0.999833,1
EVT-CHV-002769,Chevrolet,2,EVT-CHV-002777,Chevrolet,0.999811,1
EVT-CHV-002769,Chevrolet,3,EVT-CHV-003232,Chevrolet,0.999782,1
EVT-CHV-002769,Chevrolet,4,EVT-CHV-002901,Chevrolet,0.999767,1
EVT-CHV-002769,Chevrolet,5,EVT-CHV-003811,Chevrolet,0.999764,1
EVT-CHV-002769,Chevrolet,6,EVT-CHV-003048,Chevrolet,0.999735,1
EVT-CHV-002769,Chevrolet,7,EVT-CHV-004384,Chevrolet,0.999734,1
EVT-CHV-002769,Chevrolet,8,EVT-CHV-002773,Chevrolet,0.999731,1
EVT-CHV-002769,Chevrolet,9,EVT-CHV-003008,Chevrolet,0.99973,1
EVT-CHV-002769,Chevrolet,10,EVT-CHV-003881,Chevrolet,0.99972,1
EVT-CHV-002769,Chevrolet,11,EVT-CHV-003819,Chevrolet,0.999718,1
EVT-CHV-002769,Chevrolet,12,EVT-CHV-002791,Chevrolet,0.9997,1
EVT-CHV-002769,Chevrolet,13,EVT-CHV-002856,Chevrolet,0.999695,1
EVT-CHV-002769,Chevrolet,14,EVT-CHV-003022,Chevrolet,0.999687,1
EVT-CHV-002769,Chevrolet,15,EVT-CHV-002745,Chevrolet,0.999687,1
EVT-CHV-002770,Chevrolet,1,EVT-CHV-002917,Chevrolet,0.99972,1
EVT-CHV-002770,Chevrolet,2,EVT-CHV-002817,Chevrolet,0.99963,1
EVT-CHV-002770,Chevrolet,3,EVT-CHV-003832,Chevrolet,0.999608,1
EVT-CHV-002770,Chevrolet,4,EVT-CHV-002771,Chevrolet,0.9996,1
EVT-CHV-002770,Chevrolet,5,EVT-CHV-003230,Chevrolet,0.999581,1
EVT-CHV-002770,Chevrolet,6,EVT-CHV-002825,Chevrolet,0.999564,1
EVT-CHV-002770,Chevrolet,7,EVT-CHV-002863,Chevrolet,0.999475,1
EVT-CHV-002770,Chevrolet,8,EVT-CHV-004400,Chevrolet,0.999443,1
EVT-CHV-002770,Chevrolet,9,EVT-CHV-003010,Chevrolet,0.999443,1
EVT-CHV-002770,Chevrolet,10,EVT-CHV-003116,Chevrolet,0.999424,1
EVT-CHV-002770,Chevrolet,11,EVT-CHV-002964,Chevrolet,0.999422,1
EVT-CHV-002770,Chevrolet,12,EVT-CHV-002954,Chevrolet,0.999408,1
EVT-CHV-002770,Chevrolet,13,EVT-CHV-003009,Chevrolet,0.999405,1
EVT-CHV-002770,Chevrolet,14,EVT-CHV-003082,Chevrolet,0.999325,1
EVT-CHV-002770,Chevrolet,15,EVT-CHV-002862,Chevrolet,0.999316,1
EVT-CHV-002771,Chevrolet,1,EVT-CHV-003070,Chevrolet,0.999672,1
EVT-CHV-002771,Chevrolet,2,EVT-CHV-002863,Chevrolet,0.999665,1
EVT-CHV-002771,Chevrolet,3,EVT-CHV-003024,Chevrolet,0.999657,1
EVT-CHV-002771,Chevrolet,4,EVT-CHV-002770,Chevrolet,0.9996,1
EVT-CHV-002771,Chevrolet,5,EVT-CHV-003832,Chevrolet,0.999598,1
EVT-CHV-002771,Chevrolet,6,EVT-CHV-003010,Chevrolet,0.999586,1
EVT-CHV-002771,Chevrolet,7,EVT-CHV-002932,Chevrolet,0.999578,1
EVT-CHV-002771,Chevrolet,8,EVT-CHV-003985,Chevrolet,0.999571,1
EVT-CHV-002771,Chevrolet,9,EVT-CHV-003230,Chevrolet,0.999563,1
EVT-CHV-002771,Chevrolet,10,EVT-CHV-003116,Chevrolet,0.999523,1
EVT-CHV-002771,Chevrolet,11,EVT-CHV-004399,Chevrolet,0.999521,1
EVT-CHV-002771,Chevrolet,12,EVT-CHV-002931,Chevrolet,0.999518,1
EVT-CHV-002771,Chevrolet,13,EVT-CHV-003817,Chevrolet,0.999505,1
EVT-CHV-002771,Chevrolet,14,EVT-CHV-003368,Chevrolet,0.999502,1
EVT-CHV-002771,Chevrolet,15,EVT-CHV-002918,Chevrolet,0.999463,1
EVT-CHV-002772,Chevrolet,1,EVT-CHV-002979,Chevrolet,0.99992,1
EVT-CHV-002772,Chevrolet,2,EVT-CHV-002864,Chevrolet,0.999862,1
EVT-CHV-002772,Chevrolet,3,EVT-CHV-002933,Chevrolet,0.99986,1
EVT-CHV-002772,Chevrolet,4,EVT-CHV-003227,Chevrolet,0.999739,1
EVT-CHV-002772,Chevrolet,5,EVT-CHV-003907,Chevrolet,0.999729,1
EVT-CHV-002772,Chevrolet,6,EVT-CHV-003967,Chevrolet,0.999721,1
EVT-CHV-002772,Chevrolet,7,EVT-CHV-003071,Chevrolet,0.999721,1
EVT-CHV-002772,Chevrolet,8,EVT-CHV-003085,Chevrolet,0.999717,1
EVT-CHV-002772,Chevrolet,9,EVT-CHV-002818,Chevrolet,0.999716,1
EVT-CHV-002772,Chevrolet,10,EVT-CHV-003923,Chevrolet,0.999706,1
EVT-CHV-002772,Chevrolet,11,EVT-CHV-003875,Chevrolet,0.999697,1
EVT-CHV-002772,Chevrolet,12,EVT-CHV-003250,Chevrolet,0.999697,1
EVT-CHV-002772,Chevrolet,13,EVT-CHV-003328,Chevrolet,0.999696,1
EVT-CHV-002772,Chevrolet,14,EVT-CHV-002910,Chevrolet,0.999692,1
EVT-CHV-002772,Chevrolet,15,EVT-CHV-002887,Chevrolet,0.999687,1
EVT-CHV-002773,Chevrolet,1,EVT-CHV-002865,Chevrolet,0.999904,1
EVT-CHV-002773,Chevrolet,2,EVT-CHV-004421,Chevrolet,0.999867,1
EVT-CHV-002773,Chevrolet,3,EVT-CHV-003968,Chevrolet,0.999864,1
EVT-CHV-002773,Chevrolet,4,EVT-CHV-003973,Chevrolet,0.999854,1
EVT-CHV-002773,Chevrolet,5,EVT-CHV-003922,Chevrolet,0.999823,1
EVT-CHV-002773,Chevrolet,6,EVT-CHV-002957,Chevrolet,0.99979,1
EVT-CHV-002773,Chevrolet,7,EVT-CHV-003819,Chevrolet,0.999782,1
EVT-CHV-002773,Chevrolet,8,EVT-CHV-003830,Chevrolet,0.999777,1
EVT-CHV-002773,Chevrolet,9,EVT-CHV-003026,Chevrolet,0.999777,1
EVT-CHV-002773,Chevrolet,10,EVT-CHV-002916,Chevrolet,0.999776,1
EVT-CHV-002773,Chevrolet,11,EVT-CHV-003826,Chevrolet,0.999775,1
EVT-CHV-002773,Chevrolet,12,EVT-CHV-002962,Chevrolet,0.999775,1
EVT-CHV-002773,Chevrolet,13,EVT-CHV-003881,Chevrolet,0.999774,1
EVT-CHV-002773,Chevrolet,14,EVT-CHV-003118,Chevrolet,0.999766,1
EVT-CHV-002773,Chevrolet,15,EVT-CHV-002819,Chevrolet,0.999763,1
EVT-CHV-002774,Chevrolet,1,EVT-CHV-002935,Chevrolet,0.99984,1
EVT-CHV-002774,Chevrolet,2,EVT-CHV-002866,Chevrolet,0.999781,1
EVT-CHV-002774,Chevrolet,3,EVT-CHV-002742,Chevrolet,0.999738,1
EVT-CHV-002774,Chevrolet,4,EVT-CHV-002981,Chevrolet,0.999737,1
EVT-CHV-002774,Chevrolet,5,EVT-CHV-002820,Chevrolet,0.999733,1
EVT-CHV-002774,Chevrolet,6,EVT-CHV-002834,Chevrolet,0.999703,1
EVT-CHV-002774,Chevrolet,7,EVT-CHV-003050,Chevrolet,0.999686,1
EVT-CHV-002774,Chevrolet,8,EVT-CHV-002788,Chevrolet,0.99965,1
EVT-CHV-002774,Chevrolet,9,EVT-CHV-003073,Chevrolet,0.999643,1
EVT-CHV-002774,Chevrolet,10,EVT-CHV-004417,Chevrolet,0.999634,1
EVT-CHV-002774,Chevrolet,11,EVT-CHV-003944,Chevrolet,0.999617,1
EVT-CHV-002774,Chevrolet,12,EVT-CHV-003027,Chevrolet,0.999582,1
EVT-CHV-002774,Chevrolet,13,EVT-CHV-002912,Chevrolet,0.999579,1
EVT-CHV-002774,Chevrolet,14,EVT-CHV-003079,Chevrolet,0.999562,1
EVT-CHV-002774,Chevrolet,15,EVT-CHV-003990,Chevrolet,0.999556,1
EVT-CHV-002775,Chevrolet,1,EVT-CHV-002821,Chevrolet,0.999802,1
EVT-CHV-002775,Chevrolet,2,EVT-CHV-003828,Chevrolet,0.999793,1
EVT-CHV-002775,Chevrolet,3,EVT-CHV-002803,Chevrolet,0.999668,1
EVT-CHV-002775,Chevrolet,4,EVT-CHV-003909,Chevrolet,0.999661,1
EVT-CHV-002775,Chevrolet,5,EVT-CHV-002867,Chevrolet,0.999655,1
EVT-CHV-002775,Chevrolet,6,EVT-CHV-003814,Chevrolet,0.999654,1
EVT-CHV-002775,Chevrolet,7,EVT-CHV-002858,Chevrolet,0.999608,1
EVT-CHV-002775,Chevrolet,8,EVT-CHV-002950,Chevrolet,0.999606,1
EVT-CHV-002775,Chevrolet,9,EVT-CHV-003079,Chevrolet,0.9996,1
EVT-CHV-002775,Chevrolet,10,EVT-CHV-002987,Chevrolet,0.999581,1
EVT-CHV-002775,Chevrolet,11,EVT-CHV-003827,Chevrolet,0.999576,1
EVT-CHV-002775,Chevrolet,12,EVT-CHV-002844,Chevrolet,0.999572,1
EVT-CHV-002775,Chevrolet,13,EVT-CHV-003390,Chevrolet,0.999547,1
EVT-CHV-002775,Chevrolet,14,EVT-CHV-003975,Chevrolet,0.999506,1
EVT-CHV-002775,Chevrolet,15,EVT-CHV-002812,Chevrolet,0.999503,1
EVT-CHV-002776,Chevrolet,1,EVT-CHV-002822,Chevrolet,0.999713,1
EVT-CHV-002776,Chevrolet,2,EVT-CHV-003360,Chevrolet,0.999589,1
EVT-CHV-002776,Chevrolet,3,EVT-CHV-003074,Chevrolet,0.99953,1
EVT-CHV-002776,Chevrolet,4,EVT-CHV-002737,Chevrolet,0.999504,1
EVT-CHV-002776,Chevrolet,5,EVT-CHV-002868,Chevrolet,0.999494,1
EVT-CHV-002776,Chevrolet,6,EVT-CHV-003153,Chevrolet,0.999488,1
EVT-CHV-002776,Chevrolet,7,EVT-CHV-003801,Chevrolet,0.999485,1
EVT-CHV-002776,Chevrolet,8,EVT-CHV-003107,Chevrolet,0.999483,1
EVT-CHV-002776,Chevrolet,9,EVT-CHV-002927,Chevrolet,0.999459,1
EVT-CHV-002776,Chevrolet,10,EVT-CHV-002783,Chevrolet,0.999423,1
EVT-CHV-002776,Chevrolet,11,EVT-CHV-003065,Chevrolet,0.999423,1
EVT-CHV-002776,Chevrolet,12,EVT-CHV-003382,Chevrolet,0.999404,1
EVT-CHV-002776,Chevrolet,13,EVT-CHV-003823,Chevrolet,0.99939,1
EVT-CHV-002776,Chevrolet,14,EVT-CHV-003029,Chevrolet,0.999388,1
EVT-CHV-002776,Chevrolet,15,EVT-CHV-003291,Chevrolet,0.999328,1
EVT-CHV-002777,Chevrolet,1,EVT-CHV-002791,Chevrolet,0.999818,1
EVT-CHV-002777,Chevrolet,2,EVT-CHV-002823,Chevrolet,0.999812,1
EVT-CHV-002777,Chevrolet,3,EVT-CHV-002769,Chevrolet,0.999811,1
EVT-CHV-002777,Chevrolet,4,EVT-CHV-003022,Chevrolet,0.99981,1
EVT-CHV-002777,Chevrolet,5,EVT-CHV-002916,Chevrolet,0.999788,1
EVT-CHV-002777,Chevrolet,6,EVT-CHV-003008,Chevrolet,0.999744,1
EVT-CHV-002777,Chevrolet,7,EVT-CHV-003169,Chevrolet,0.999742,1
EVT-CHV-002777,Chevrolet,8,EVT-CHV-003232,Chevrolet,0.999725,1
EVT-CHV-002777,Chevrolet,9,EVT-CHV-002745,Chevrolet,0.999721,1
EVT-CHV-002777,Chevrolet,10,EVT-CHV-002938,Chevrolet,0.999714,1
EVT-CHV-002777,Chevrolet,11,EVT-CHV-003048,Chevrolet,0.999702,1
EVT-CHV-002777,Chevrolet,12,EVT-CHV-002962,Chevrolet,0.9997,1
EVT-CHV-002777,Chevrolet,13,EVT-CHV-003826,Chevrolet,0.999697,1
EVT-CHV-002777,Chevrolet,14,EVT-CHV-003140,Chevrolet,0.999676,1
EVT-CHV-002777,Chevrolet,15,EVT-CHV-003771,Chevrolet,0.999666,1
