run_id,method,false_campaign_memberships,missed_campaign_memberships,n_errors,framework_config,scenario_id,scenario_key,seed,campaign_size,coordination_strength
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed37_20260611T103234_e8934c5e,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,37,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed41_20260611T103245_0ae9a830,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,41,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed53_20260611T103255_2b4689fe,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,53,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed67_20260611T103306_f9ba3f54,descriptor_clustering,0.0,13.0,13,C2,S4,S4_weak_campaign,67,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed71_20260611T103317_28939a3f,descriptor_clustering,0.0,13.0,13,C2,S4,S4_weak_campaign,71,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed83_20260611T103327_b4721e28,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,83,2,1.0
S4_weak_campaign_descriptor_clustering_n2_cs1p00_seed97_20260611T103338_a36ad5d2,descriptor_clustering,0.0,20.0,20,C2,S4,S4_weak_campaign,97,2,1.0
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed101_20260611T103351_3da9d69c,descriptor_clustering,0.0,36.0,36,C2,S4,S4_weak_campaign,101,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed11_20260611T100506_b204fc79,descriptor_clustering,0.0,40.0,40,C2,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed11_20260611T103214_8f4ac6b8,descriptor_clustering,0.0,40.0,40,C2,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed23_20260611T103225_2904dc94,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,23,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed37_20260611T103235_f049a7ee,descriptor_clustering,0.0,6.0,6,C2,S4,S4_weak_campaign,37,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed41_20260611T103246_ef945890,descriptor_clustering,0.0,19.0,19,C2,S4,S4_weak_campaign,41,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed53_20260611T103257_bf518666,descriptor_clustering,0.0,43.0,43,C2,S4,S4_weak_campaign,53,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed67_20260611T103308_7b1d6a29,descriptor_clustering,0.0,39.0,39,C2,S4,S4_weak_campaign,67,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed71_20260611T103318_515cfb5e,descriptor_clustering,0.0,36.0,36,C2,S4,S4_weak_campaign,71,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed83_20260611T103329_92157922,descriptor_clustering,0.0,41.0,41,C2,S4,S4_weak_campaign,83,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs0p75_seed97_20260611T103340_d260350a,descriptor_clustering,0.0,24.0,24,C2,S4,S4_weak_campaign,97,5,0.75
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed101_20260611T103352_a5ea6a39,descriptor_clustering,0.0,34.0,34,C2,S4,S4_weak_campaign,101,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed11_20260611T100508_53338bb2,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed11_20260611T103216_8d77799f,descriptor_clustering,0.0,10.0,10,C2,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed23_20260611T103226_fdd062ec,descriptor_clustering,0.0,50.0,50,C2,S4,S4_weak_campaign,23,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed37_20260611T103237_8733966b,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,37,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed41_20260611T103248_c769e5d3,descriptor_clustering,0.0,50.0,50,C2,S4,S4_weak_campaign,41,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed53_20260611T103259_71efeb04,descriptor_clustering,0.0,4.0,4,C2,S4,S4_weak_campaign,53,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed67_20260611T103309_329c1862,descriptor_clustering,0.0,32.0,32,C2,S4,S4_weak_campaign,67,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed71_20260611T103320_10e009b8,descriptor_clustering,0.0,31.0,31,C2,S4,S4_weak_campaign,71,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed83_20260611T103331_3c719b22,descriptor_clustering,0.0,41.0,41,C2,S4,S4_weak_campaign,83,5,1.0
S4_weak_campaign_descriptor_clustering_n5_cs1p00_seed97_20260611T103341_86093143,descriptor_clustering,0.0,0.0,0,C2,S4,S4_weak_campaign,97,5,1.0
S4_weak_campaign_fcgnn_n10_cs0p75_seed101_20260611T103355_95cff719,fcgnn,0.0,86.0,86,C3,S4,S4_weak_campaign,101,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed11_20260611T100510_616581d8,fcgnn,0.0,81.0,81,C3,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed11_20260611T103218_69586cf7,fcgnn,0.0,81.0,81,C3,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed23_20260611T103229_f6c590b6,fcgnn,0.0,74.0,74,C3,S4,S4_weak_campaign,23,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed37_20260611T103240_94eb95ac,fcgnn,0.0,64.0,64,C3,S4,S4_weak_campaign,37,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed41_20260611T103251_cd2ea70d,fcgnn,0.0,76.0,76,C3,S4,S4_weak_campaign,41,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed53_20260611T103302_6dabf2f8,fcgnn,0.0,85.0,85,C3,S4,S4_weak_campaign,53,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed67_20260611T103312_0738a184,fcgnn,0.0,73.0,73,C3,S4,S4_weak_campaign,67,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed71_20260611T103323_b1968261,fcgnn,0.0,69.0,69,C3,S4,S4_weak_campaign,71,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed83_20260611T103334_61583917,fcgnn,0.0,71.0,71,C3,S4,S4_weak_campaign,83,10,0.75
S4_weak_campaign_fcgnn_n10_cs0p75_seed97_20260611T103344_a19d3356,fcgnn,0.0,87.0,87,C3,S4,S4_weak_campaign,97,10,0.75
S4_weak_campaign_fcgnn_n10_cs1p00_seed101_20260611T103357_a93e6162,fcgnn,0.0,14.0,14,C3,S4,S4_weak_campaign,101,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed11_20260611T100512_09eea1b8,fcgnn,0.0,19.0,19,C3,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed11_20260611T103220_0f20de50,fcgnn,0.0,19.0,19,C3,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed23_20260611T103231_2a17b845,fcgnn,0.0,19.0,19,C3,S4,S4_weak_campaign,23,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed37_20260611T103242_3555b3c4,fcgnn,0.0,18.0,18,C3,S4,S4_weak_campaign,37,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed41_20260611T103253_70193941,fcgnn,0.0,14.0,14,C3,S4,S4_weak_campaign,41,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed53_20260611T103304_cceea384,fcgnn,0.0,6.0,6,C3,S4,S4_weak_campaign,53,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed67_20260611T103314_badab256,fcgnn,0.0,18.0,18,C3,S4,S4_weak_campaign,67,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed71_20260611T103325_4711abc6,fcgnn,0.0,14.0,14,C3,S4,S4_weak_campaign,71,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed83_20260611T103336_cf4a8283,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,83,10,1.0
S4_weak_campaign_fcgnn_n10_cs1p00_seed97_20260611T103346_f3f7a0f2,fcgnn,0.0,12.0,12,C3,S4,S4_weak_campaign,97,10,1.0
S4_weak_campaign_fcgnn_n2_cs0p75_seed101_20260611T103348_a86b74ab,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,101,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed11_20260611T100504_84f51811,fcgnn,0.0,10.0,10,C3,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed11_20260611T103211_839bceb6,fcgnn,0.0,10.0,10,C3,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed23_20260611T103222_e159a1d2,fcgnn,0.0,4.0,4,C3,S4,S4_weak_campaign,23,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed37_20260611T103233_bd7622b5,fcgnn,0.0,3.0,3,C3,S4,S4_weak_campaign,37,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed41_20260611T103244_0b735d12,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,41,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed53_20260611T103255_073ee2a2,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,53,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed67_20260611T103305_96104ea1,fcgnn,0.0,15.0,15,C3,S4,S4_weak_campaign,67,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed71_20260611T103316_27716d70,fcgnn,0.0,13.0,13,C3,S4,S4_weak_campaign,71,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed83_20260611T103327_66d7d598,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,83,2,0.75
S4_weak_campaign_fcgnn_n2_cs0p75_seed97_20260611T103337_eaa35596,fcgnn,0.0,20.0,20,C3,S4,S4_weak_campaign,97,2,0.75
S4_weak_campaign_fcgnn_n2_cs1p00_seed101_20260611T103350_ad28083e,fcgnn,0.0,2.0,2,C3,S4,S4_weak_campaign,101,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed11_20260611T100505_95c112ae,fcgnn,0.0,10.0,10,C3,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed11_20260611T103213_a9a9b298,fcgnn,0.0,10.0,10,C3,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed23_20260611T103224_2f221805,fcgnn,0.0,4.0,4,C3,S4,S4_weak_campaign,23,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed37_20260611T103235_44167534,fcgnn,0.0,3.0,3,C3,S4,S4_weak_campaign,37,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed41_20260611T103245_93542628,fcgnn,0.0,2.0,2,C3,S4,S4_weak_campaign,41,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed53_20260611T103256_8f967884,fcgnn,0.0,2.0,2,C3,S4,S4_weak_campaign,53,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed67_20260611T103307_ba8fab7b,fcgnn,0.0,15.0,15,C3,S4,S4_weak_campaign,67,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed71_20260611T103318_b4585d79,fcgnn,0.0,13.0,13,C3,S4,S4_weak_campaign,71,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed83_20260611T103328_00b5d6bf,fcgnn,0.0,2.0,2,C3,S4,S4_weak_campaign,83,2,1.0
S4_weak_campaign_fcgnn_n2_cs1p00_seed97_20260611T103339_57ef2338,fcgnn,0.0,2.0,2,C3,S4,S4_weak_campaign,97,2,1.0
S4_weak_campaign_fcgnn_n5_cs0p75_seed101_20260611T103351_ffbf08c8,fcgnn,0.0,36.0,36,C3,S4,S4_weak_campaign,101,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed11_20260611T100507_fc0c21d8,fcgnn,0.0,40.0,40,C3,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed11_20260611T103215_5266a075,fcgnn,0.0,40.0,40,C3,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed23_20260611T103226_01c2fdd2,fcgnn,0.0,23.0,23,C3,S4,S4_weak_campaign,23,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed37_20260611T103236_fb3b75e3,fcgnn,0.0,18.0,18,C3,S4,S4_weak_campaign,37,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed41_20260611T103247_19dff8c0,fcgnn,0.0,50.0,50,C3,S4,S4_weak_campaign,41,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed53_20260611T103258_5e9ef127,fcgnn,0.0,44.0,44,C3,S4,S4_weak_campaign,53,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed67_20260611T103309_0bb4ea2d,fcgnn,0.0,40.0,40,C3,S4,S4_weak_campaign,67,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed71_20260611T103319_3d4b7c98,fcgnn,0.0,36.0,36,C3,S4,S4_weak_campaign,71,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed83_20260611T103330_62e00814,fcgnn,0.0,41.0,41,C3,S4,S4_weak_campaign,83,5,0.75
S4_weak_campaign_fcgnn_n5_cs0p75_seed97_20260611T103341_a1aba398,fcgnn,0.0,50.0,50,C3,S4,S4_weak_campaign,97,5,0.75
S4_weak_campaign_fcgnn_n5_cs1p00_seed101_20260611T103353_0a0de5cd,fcgnn,0.0,8.0,8,C3,S4,S4_weak_campaign,101,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed11_20260611T100508_b5a7b276,fcgnn,0.0,13.0,13,C3,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed11_20260611T103216_4f019def,fcgnn,0.0,13.0,13,C3,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed23_20260611T103227_854c0856,fcgnn,0.0,3.0,3,C3,S4,S4_weak_campaign,23,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed37_20260611T103238_b3160f85,fcgnn,0.0,9.0,9,C3,S4,S4_weak_campaign,37,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed41_20260611T103249_e02861b6,fcgnn,0.0,6.0,6,C3,S4,S4_weak_campaign,41,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed53_20260611T103300_2a51368f,fcgnn,0.0,8.0,8,C3,S4,S4_weak_campaign,53,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed67_20260611T103310_3eaefbda,fcgnn,0.0,5.0,5,C3,S4,S4_weak_campaign,67,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed71_20260611T103321_30b59c7d,fcgnn,0.0,8.0,8,C3,S4,S4_weak_campaign,71,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed83_20260611T103332_013b2905,fcgnn,0.0,5.0,5,C3,S4,S4_weak_campaign,83,5,1.0
S4_weak_campaign_fcgnn_n5_cs1p00_seed97_20260611T103342_ddcfb17e,fcgnn,0.0,3.0,3,C3,S4,S4_weak_campaign,97,5,1.0
S4_weak_campaign_local_ids_n10_cs0p75_seed101_20260611T103354_e008bb0a,local_ids,,,0,C1,S4,S4_weak_campaign,101,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed11_20260611T100509_1dffd03e,local_ids,,,0,C1,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed11_20260611T103217_b953725e,local_ids,,,0,C1,S4,S4_weak_campaign,11,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed23_20260611T103228_3cd4c81b,local_ids,,,0,C1,S4,S4_weak_campaign,23,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed37_20260611T103239_80aadfbc,local_ids,,,0,C1,S4,S4_weak_campaign,37,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed41_20260611T103249_9b8c7c89,local_ids,,,0,C1,S4,S4_weak_campaign,41,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed53_20260611T103300_dc8f6392,local_ids,,,0,C1,S4,S4_weak_campaign,53,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed67_20260611T103311_67db9be0,local_ids,,,0,C1,S4,S4_weak_campaign,67,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed71_20260611T103321_e8001108,local_ids,,,0,C1,S4,S4_weak_campaign,71,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed83_20260611T103332_8a6d618d,local_ids,,,0,C1,S4,S4_weak_campaign,83,10,0.75
S4_weak_campaign_local_ids_n10_cs0p75_seed97_20260611T103343_8bf678c5,local_ids,,,0,C1,S4,S4_weak_campaign,97,10,0.75
S4_weak_campaign_local_ids_n10_cs1p00_seed101_20260611T103356_8354dca3,local_ids,,,0,C1,S4,S4_weak_campaign,101,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed11_20260611T100511_47ae0fc4,local_ids,,,0,C1,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed11_20260611T103219_035a7ca8,local_ids,,,0,C1,S4,S4_weak_campaign,11,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed23_20260611T103230_9c8d573d,local_ids,,,0,C1,S4,S4_weak_campaign,23,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed37_20260611T103241_c32c2020,local_ids,,,0,C1,S4,S4_weak_campaign,37,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed41_20260611T103251_1bee2489,local_ids,,,0,C1,S4,S4_weak_campaign,41,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed53_20260611T103302_ee45ee02,local_ids,,,0,C1,S4,S4_weak_campaign,53,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed67_20260611T103313_bba70633,local_ids,,,0,C1,S4,S4_weak_campaign,67,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed71_20260611T103323_dd0d1c2b,local_ids,,,0,C1,S4,S4_weak_campaign,71,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed83_20260611T103334_68e9bbc5,local_ids,,,0,C1,S4,S4_weak_campaign,83,10,1.0
S4_weak_campaign_local_ids_n10_cs1p00_seed97_20260611T103345_f7a7d83c,local_ids,,,0,C1,S4,S4_weak_campaign,97,10,1.0
S4_weak_campaign_local_ids_n2_cs0p75_seed101_20260611T103347_db7616e4,local_ids,,,0,C1,S4,S4_weak_campaign,101,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed11_20260611T100502_4c52acbe,local_ids,,,0,C1,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed11_20260611T103210_c2cf6966,local_ids,,,0,C1,S4,S4_weak_campaign,11,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed23_20260611T103221_e6565f6b,local_ids,,,0,C1,S4,S4_weak_campaign,23,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed37_20260611T103232_638b6b38,local_ids,,,0,C1,S4,S4_weak_campaign,37,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed41_20260611T103243_5625401a,local_ids,,,0,C1,S4,S4_weak_campaign,41,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed53_20260611T103253_e9b43bc9,local_ids,,,0,C1,S4,S4_weak_campaign,53,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed67_20260611T103304_70106955,local_ids,,,0,C1,S4,S4_weak_campaign,67,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed71_20260611T103315_21ff62b8,local_ids,,,0,C1,S4,S4_weak_campaign,71,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed83_20260611T103325_1680a6ef,local_ids,,,0,C1,S4,S4_weak_campaign,83,2,0.75
S4_weak_campaign_local_ids_n2_cs0p75_seed97_20260611T103336_b165f9fc,local_ids,,,0,C1,S4,S4_weak_campaign,97,2,0.75
S4_weak_campaign_local_ids_n2_cs1p00_seed101_20260611T103349_9f62d0bc,local_ids,,,0,C1,S4,S4_weak_campaign,101,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed11_20260611T100504_b5afe252,local_ids,,,0,C1,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed11_20260611T103212_4c52d5de,local_ids,,,0,C1,S4,S4_weak_campaign,11,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed23_20260611T103223_45d296b6,local_ids,,,0,C1,S4,S4_weak_campaign,23,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed37_20260611T103233_d56814fd,local_ids,,,0,C1,S4,S4_weak_campaign,37,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed41_20260611T103244_6a027698,local_ids,,,0,C1,S4,S4_weak_campaign,41,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed53_20260611T103255_1a3d390d,local_ids,,,0,C1,S4,S4_weak_campaign,53,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed67_20260611T103306_1baad394,local_ids,,,0,C1,S4,S4_weak_campaign,67,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed71_20260611T103316_6b935cd9,local_ids,,,0,C1,S4,S4_weak_campaign,71,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed83_20260611T103327_6fea0982,local_ids,,,0,C1,S4,S4_weak_campaign,83,2,1.0
S4_weak_campaign_local_ids_n2_cs1p00_seed97_20260611T103338_48d579f8,local_ids,,,0,C1,S4,S4_weak_campaign,97,2,1.0
S4_weak_campaign_local_ids_n5_cs0p75_seed101_20260611T103350_00c6a7c9,local_ids,,,0,C1,S4,S4_weak_campaign,101,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed11_20260611T100506_e4ad4e04,local_ids,,,0,C1,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed11_20260611T103213_f1e36235,local_ids,,,0,C1,S4,S4_weak_campaign,11,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed23_20260611T103224_1fe2c181,local_ids,,,0,C1,S4,S4_weak_campaign,23,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed37_20260611T103235_b4e0322b,local_ids,,,0,C1,S4,S4_weak_campaign,37,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed41_20260611T103246_37d3e591,local_ids,,,0,C1,S4,S4_weak_campaign,41,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed53_20260611T103257_55ad6a4a,local_ids,,,0,C1,S4,S4_weak_campaign,53,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed67_20260611T103307_29e55cf8,local_ids,,,0,C1,S4,S4_weak_campaign,67,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed71_20260611T103318_5a467d19,local_ids,,,0,C1,S4,S4_weak_campaign,71,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed83_20260611T103329_1ace82ee,local_ids,,,0,C1,S4,S4_weak_campaign,83,5,0.75
S4_weak_campaign_local_ids_n5_cs0p75_seed97_20260611T103339_32dc2f5f,local_ids,,,0,C1,S4,S4_weak_campaign,97,5,0.75
S4_weak_campaign_local_ids_n5_cs1p00_seed101_20260611T103352_4282cebe,local_ids,,,0,C1,S4,S4_weak_campaign,101,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed11_20260611T100507_77889793,local_ids,,,0,C1,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed11_20260611T103215_38c6a86d,local_ids,,,0,C1,S4,S4_weak_campaign,11,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed23_20260611T103226_3beacae4,local_ids,,,0,C1,S4,S4_weak_campaign,23,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed37_20260611T103237_51830192,local_ids,,,0,C1,S4,S4_weak_campaign,37,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed41_20260611T103248_0512d859,local_ids,,,0,C1,S4,S4_weak_campaign,41,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed53_20260611T103258_959818f2,local_ids,,,0,C1,S4,S4_weak_campaign,53,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed67_20260611T103309_556ad525,local_ids,,,0,C1,S4,S4_weak_campaign,67,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed71_20260611T103320_c9b109ca,local_ids,,,0,C1,S4,S4_weak_campaign,71,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed83_20260611T103330_f3d7a5da,local_ids,,,0,C1,S4,S4_weak_campaign,83,5,1.0
S4_weak_campaign_local_ids_n5_cs1p00_seed97_20260611T103341_4e03fe42,local_ids,,,0,C1,S4,S4_weak_campaign,97,5,1.0
