method,seed,scenario_key,campaign_size,coordination_strength,tp,fp,tn,fn,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,weak_malicious_recovered,weak_benign_promoted,vehicle_precision,vehicle_recall,vehicle_f1,attacked_vehicles_recovered,benign_vehicles_incorrectly_included,campaign_detection_rate,campaign_precision,campaign_recall,campaign_f1,false_campaign_alert_rate,n_detected_campaign_clusters,n_ground_truth_campaigns,incorrect_campaign_merging,coordinated_events,runtime_graph_construction_sec,runtime_gnn_inference_sec,runtime_clustering_sec,runtime_total_sec,runtime_local_ids_sec,scenario_id
descriptor_clustering,53,S4_weak_campaign,10,1.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9016470588235296,0.8809307286821759,15,181,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,84,0.0459416250232607,,0.0019907910027541,0.4289162500062957,,S4
fcgnn,67,S4_weak_campaign,10,0.75,10,1,0,0,0.216710182767624,1.0,0.3562231759656652,1.0,0.0,0.7198995983935744,0.699996716923434,33,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0459693340235389,0.0501991250202991,0.0049282500403933,0.5705099999904633,,S4
local_ids,11,S4_weak_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3302271659485996,0.0,S4
standard_gnn,83,S4_weak_campaign,5,1.0,5,1,0,0,0.1202346041055718,1.0,0.2146596858638743,1.0,0.0,0.9832520325203252,0.9796583390935124,1,193,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,2,1,0,21,0.0400787079706788,0.0478206670377403,0.0039749590214341,0.4276409579906612,,S4
local_ids,11,S4_weak_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3231619999860413,0.0,S4
fcgnn,71,S4_weak_campaign,10,1.0,10,1,0,0,0.20844327176781,1.0,0.3449781659388646,1.0,0.0,0.8273628691983123,0.8190791284936939,19,178,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,65,0.0438053329708054,0.0482710410142317,0.0043006659834645,0.5488089160062373,,S4
descriptor_clustering,37,S4_weak_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,50,0.0415412500151433,,0.0020619580172933,0.3999387919902801,,S4
descriptor_clustering,101,S4_weak_campaign,5,0.75,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.877962962962963,0.8467500065094471,6,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0381997500080615,,0.0019508329569362,0.4600220830179751,,S4
local_ids,23,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.303524833987467,0.0,S4
local_ids,67,S4_weak_campaign,10,1.0,10,1,0,0,0.216710182767624,1.0,0.3562231759656652,1.0,0.0,0.7198995983935744,0.699996716923434,33,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3747196670155972,0.0,S4
descriptor_clustering,23,S4_weak_campaign,10,0.75,10,1,0,0,0.2443324937027707,1.0,0.3927125506072874,1.0,0.0,0.938831615120275,0.9477896736440004,7,174,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,4,1,0,81,0.0479227500036358,,0.0049700830131769,0.5252177090151235,,S4
fcgnn,23,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,174,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,16,0.0371697079972364,0.0503204579581506,0.0034543339861556,0.4050224579987116,,S4
standard_gnn,41,S4_weak_campaign,10,0.75,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9591666666666668,0.9525916091358956,6,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0447929159854538,0.0469595000031404,0.0038458749768324,0.4863099579815753,,S4
descriptor_clustering,67,S4_weak_campaign,2,0.75,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.7496666666666667,0.6859852109458421,5,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0334009589860215,,0.0016962499939836,0.3535557500435971,,S4
fcgnn,53,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.039815834024921,0.0501344170188531,0.0032403329969383,0.4540527500212192,,S4
local_ids,101,S4_weak_campaign,5,0.75,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.877962962962963,0.8467500065094471,6,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2998442079988308,0.0,S4
fcgnn,83,S4_weak_campaign,5,1.0,5,1,0,0,0.1202346041055718,1.0,0.2146596858638743,1.0,0.0,0.9832520325203252,0.9796583390935124,1,193,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,36,0.0405867080553434,0.0515672499896027,0.0036997080314904,0.4371463329880498,,S4
standard_gnn,83,S4_weak_campaign,5,0.75,5,1,0,0,0.1202346041055718,1.0,0.2146596858638743,1.0,0.0,0.9832520325203252,0.9796583390935124,1,193,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0381225839955732,0.0437684170319698,0.0069767499808222,0.505695250001736,,S4
fcgnn,11,S4_weak_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,27,0.0393589159939438,0.0498439579969272,0.0042037909734062,0.4263894160394557,,S4
fcgnn,71,S4_weak_campaign,2,1.0,2,1,0,0,0.0415335463258785,1.0,0.0797546012269938,1.0,0.0,0.8130769230769231,0.7800846155964722,3,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0358607079833745,0.0482528749853372,0.0034162499941885,0.3966488330042921,,S4
descriptor_clustering,41,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,2,1,0,31,0.0407670839922502,,0.0020422080415301,0.3985572920064442,,S4
descriptor_clustering,11,S4_weak_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.2966666666666666,0.0234808210333526,10,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0357944169663824,,0.0018747500143945,0.3505540830083191,,S4
fcgnn,37,S4_weak_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,41,0.0389067090000025,0.0475392499938607,0.003367957950104,0.4320128330145962,,S4
fcgnn,67,S4_weak_campaign,2,0.75,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.7496666666666667,0.6859852109458421,5,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.035805249994155,0.0481898330035619,0.0033563749748282,0.4008250420447439,,S4
descriptor_clustering,37,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,186,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,3,1,0,44,0.0410742090316489,,0.0020923750125803,0.402082166983746,,S4
descriptor_clustering,97,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,177,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,0.0,1.0,0.0,1.0,2,1,0,26,0.0384796250145882,,0.0017572919605299,0.4505619589472189,,S4
fcgnn,101,S4_weak_campaign,5,0.75,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.877962962962963,0.8467500065094471,6,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.039073958992958,0.0488479579798877,0.0036033340147696,0.4292174169677309,,S4
local_ids,11,S4_weak_campaign,10,0.75,10,1,0,0,0.216710182767624,1.0,0.3562231759656652,1.0,0.0,0.8952610441767069,0.8763016810193778,13,183,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3765111250104382,0.0,S4
local_ids,71,S4_weak_campaign,5,1.0,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.6724537037037036,0.6075332672275342,16,178,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3276731249643489,0.0,S4
standard_gnn,67,S4_weak_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.6222916666666667,0.5596791882836308,20,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0397060830146074,0.0464564579888246,0.0036917090183123,0.4293122499948367,,S4
fcgnn,97,S4_weak_campaign,10,1.0,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,88,0.0487893749959766,0.0516619580448605,0.0043032089597545,0.5152714590076357,,S4
standard_gnn,101,S4_weak_campaign,5,0.75,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.877962962962963,0.8467500065094471,6,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0401109590311534,0.0453892080113291,0.001787667046301,0.4183903749799356,,S4
descriptor_clustering,67,S4_weak_campaign,2,1.0,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.7496666666666667,0.6859852109458421,5,175,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,77,0.0368725410080514,,0.0019004589994437,0.4248288329690695,,S4
standard_gnn,71,S4_weak_campaign,2,1.0,2,1,0,0,0.0415335463258785,1.0,0.0797546012269938,1.0,0.0,0.8130769230769231,0.7800846155964722,3,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0352863330044783,0.045418708003126,0.0037124159862287,0.3889530830201693,,S4
descriptor_clustering,83,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0364821249968372,,0.0018775839707814,0.3620221249875612,,S4
descriptor_clustering,71,S4_weak_campaign,10,0.75,10,1,0,0,0.20844327176781,1.0,0.3449781659388646,1.0,0.0,0.8273628691983123,0.8190791284936939,19,178,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,22,0.0468499170383438,,0.0020112079801037,0.4410726249916479,,S4
local_ids,37,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3072501249844208,0.0,S4
fcgnn,41,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0357094579958356,0.0485939159989357,0.0043067499645985,0.4923017090186476,,S4
fcgnn,11,S4_weak_campaign,10,0.75,10,1,0,0,0.216710182767624,1.0,0.3562231759656652,1.0,0.0,0.8952610441767069,0.8763016810193778,13,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,22,0.0463577089831233,0.0511361670214682,0.0041177090024575,0.5809001250308938,,S4
fcgnn,11,S4_weak_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0398022079607471,0.0554227079846896,0.0040680000092834,0.5194769169902429,,S4
fcgnn,41,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0363190420321188,0.0498447500285692,0.0037335840170271,0.4029564159573056,,S4
local_ids,41,S4_weak_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.4068747910205275,0.0,S4
descriptor_clustering,71,S4_weak_campaign,2,0.75,2,1,0,0,0.0415335463258785,1.0,0.0797546012269938,1.0,0.0,0.8130769230769231,0.7800846155964722,3,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0356546660186722,,0.0018660830100998,0.3518295839894563,,S4
standard_gnn,53,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,181,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0371122499927878,0.0455417920020408,0.0028698330279439,0.4005281249992549,,S4
descriptor_clustering,71,S4_weak_campaign,5,1.0,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.6724537037037036,0.6075332672275342,16,178,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,71,0.0392486659693531,,0.0019284999580122,0.4432171249645762,,S4
descriptor_clustering,11,S4_weak_campaign,2,0.75,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.2966666666666666,0.0234808210333526,10,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0330686250235885,,0.0017234589904546,0.3269789579790085,,S4
standard_gnn,41,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9995833333333332,0.9929545454545454,0,168,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.033264666039031,0.0428945409948937,0.0042902500135824,0.4614542089984752,,S4
fcgnn,11,S4_weak_campaign,10,1.0,10,1,0,0,0.216710182767624,1.0,0.3562231759656652,1.0,0.0,0.8952610441767069,0.8763016810193778,13,183,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,64,0.045890541980043,0.0559321669861674,0.0044537920039147,0.4932590830139816,,S4
standard_gnn,41,S4_weak_campaign,10,1.0,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9591666666666668,0.9525916091358956,6,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,21,0.0436542499810457,0.0446981670102104,0.0032432920415885,0.544071750016883,,S4
local_ids,53,S4_weak_campaign,10,1.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9016470588235296,0.8809307286821759,15,181,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.35213366599055,0.0,S4
fcgnn,23,S4_weak_campaign,5,0.75,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,1.0,1.0,0,174,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,27,0.0389837090042419,0.0472237910144031,0.003588874998968,0.4293399580055848,,S4
standard_gnn,37,S4_weak_campaign,10,0.75,10,1,0,0,0.2268041237113402,1.0,0.3697478991596639,1.0,0.0,0.9317045454545456,0.9295966707066368,8,186,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0467086249846033,0.0477004999993369,0.0041680409922264,0.4851694999961182,,S4
local_ids,41,S4_weak_campaign,10,1.0,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9591666666666668,0.9525916091358956,6,168,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3845061250030994,0.0,S4
standard_gnn,11,S4_weak_campaign,2,0.75,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.2966666666666666,0.0234808210333526,10,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0337812919751741,0.0423607919947244,0.0031718339887447,0.3676923339953646,,S4
standard_gnn,67,S4_weak_campaign,2,0.75,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.7496666666666667,0.6859852109458421,5,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.035971375007648,0.0450704169925302,0.004124250030145,0.3937287909793667,,S4
fcgnn,83,S4_weak_campaign,10,0.75,10,1,0,0,0.2146596858638743,1.0,0.3534482758620689,1.0,0.0,0.9016260162601626,0.8957310100577668,12,193,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,11,0.0468237919849343,0.0514232080313377,0.0037626249832101,0.4925186249893158,,S4
local_ids,71,S4_weak_campaign,10,1.0,10,1,0,0,0.20844327176781,1.0,0.3449781659388646,1.0,0.0,0.8273628691983123,0.8190791284936939,19,178,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.4629977499716915,0.0,S4
descriptor_clustering,11,S4_weak_campaign,5,1.0,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,30,0.0375506249838508,,0.0018718339852057,0.3655397500260733,,S4
standard_gnn,83,S4_weak_campaign,10,0.75,10,1,0,0,0.2146596858638743,1.0,0.3534482758620689,1.0,0.0,0.9016260162601626,0.8957310100577668,12,193,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0465034169610589,0.0472329590120352,0.0047479999484494,0.4884819579892792,,S4
fcgnn,41,S4_weak_campaign,10,0.75,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9591666666666668,0.9525916091358956,6,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,10,0.0464956250507384,0.0517189590027555,0.0041307909996248,0.4958309999783523,,S4
descriptor_clustering,41,S4_weak_campaign,5,1.0,5,1,0,0,0.1428571428571428,1.0,0.25,1.0,0.0,0.9998333333333332,0.9988307692307692,0,168,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0378707920317538,,0.0017990830237977,0.3728366249706596,,S4
fcgnn,53,S4_weak_campaign,10,1.0,10,1,0,0,0.2207792207792207,1.0,0.3617021276595745,1.0,0.0,0.9016470588235296,0.8809307286821759,15,181,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,0.0,1.0,0.0,1.0,2,1,0,79,0.0473474169848486,0.05170954199275,0.0048271249979734,0.5770565000129864,,S4
fcgnn,37,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,186,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,17,0.0368321249843575,0.0501331659615971,0.0034238339867442,0.4059597500017844,,S4
standard_gnn,11,S4_weak_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.8229166666666666,0.7634228753635028,10,183,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0400620410218834,0.0453440419514663,0.0036934170057065,0.4287114169565029,,S4
standard_gnn,53,S4_weak_campaign,5,1.0,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9382575757575756,0.9248454102500576,4,181,0.8333333333333334,1.0,0.9090909090909092,5,1,1.0,1.0,1.0,1.0,1.0,1,1,0,20,0.0412510000169277,0.0464408749830909,0.003282458987087,0.4330628750030882,,S4
local_ids,71,S4_weak_campaign,2,0.75,2,1,0,0,0.0415335463258785,1.0,0.0797546012269938,1.0,0.0,0.8130769230769231,0.7800846155964722,3,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3846288329805247,0.0,S4
descriptor_clustering,41,S4_weak_campaign,10,1.0,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9591666666666668,0.9525916091358956,6,168,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,80,0.0492500829859636,,0.0020301670301705,0.4605356670217588,,S4
descriptor_clustering,101,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0363065000274218,,0.0018112920224666,0.3882053749985061,,S4
standard_gnn,11,S4_weak_campaign,2,1.0,2,1,0,0,0.032258064516129,1.0,0.0625,1.0,0.0,0.2966666666666666,0.0234808210333526,10,183,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0355095420381985,0.0466855419799685,0.0034464999916963,0.3865472080069594,,S4
fcgnn,83,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,193,0.6666666666666666,1.0,0.8,2,1,1.0,1.0,1.0,1.0,1.0,1,1,0,18,0.0366587919997982,0.0500848750234581,0.0034466659999452,0.4059297500061802,,S4
standard_gnn,67,S4_weak_campaign,2,1.0,2,1,0,0,0.0476190476190476,1.0,0.0909090909090909,1.0,0.0,0.7496666666666667,0.6859852109458421,5,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0332618330139666,0.0419319579959847,0.0036498749977909,0.3792784169781953,,S4
descriptor_clustering,101,S4_weak_campaign,10,1.0,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9486434108527132,0.9475804296990528,6,175,0.9090909090909092,1.0,0.9523809523809524,10,1,1.0,1.0,1.0,1.0,1.0,1,1,0,56,0.0469968749675899,,0.0021794579806737,0.4545111249899491,,S4
fcgnn,101,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,0.9978333333333332,0.975037037037037,0,175,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0368690000032074,0.0491037080064415,0.0039126250194385,0.4972868749755434,,S4
standard_gnn,97,S4_weak_campaign,2,1.0,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,177,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0372514170012436,0.044990999973379,0.002750665997155,0.404674666991923,,S4
local_ids,101,S4_weak_campaign,10,0.75,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9486434108527132,0.9475804296990528,6,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.3806728330091573,0.0,S4
fcgnn,97,S4_weak_campaign,2,0.75,2,1,0,0,0.0625,1.0,0.1176470588235294,1.0,0.0,1.0,1.0,0,177,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.037154332967475,0.0494412910193204,0.004289541975595,0.4098569580237381,,S4
fcgnn,71,S4_weak_campaign,5,0.75,5,1,0,0,0.1071428571428571,1.0,0.1935483870967742,1.0,0.0,0.6724537037037036,0.6075332672275342,16,178,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0396847079973667,0.0482813749695196,0.0042756250477395,0.4282335420139134,,S4
local_ids,71,S4_weak_campaign,2,1.0,2,1,0,0,0.0415335463258785,1.0,0.0797546012269938,1.0,0.0,0.8130769230769231,0.7800846155964722,3,178,0.6666666666666666,1.0,0.8,2,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.2819577499758452,0.0,S4
standard_gnn,101,S4_weak_campaign,10,0.75,10,1,0,0,0.2227979274611398,1.0,0.3644067796610169,1.0,0.0,0.9486434108527132,0.9475804296990528,6,175,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0421281669987365,0.04415345803136,0.002914042037446,0.4601392920012586,,S4
fcgnn,53,S4_weak_campaign,5,0.75,5,1,0,0,0.127906976744186,1.0,0.2268041237113402,1.0,0.0,0.9382575757575756,0.9248454102500576,4,181,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0395113329868763,0.0508572499966248,0.0030006250017322,0.4308930829865858,,S4
fcgnn,67,S4_weak_campaign,5,0.75,5,1,0,0,0.1176470588235294,1.0,0.2105263157894736,1.0,0.0,0.6222916666666667,0.5596791882836308,20,175,0.8333333333333334,1.0,0.9090909090909092,5,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0403567910543642,0.0491331670200452,0.0039873749483376,0.4305622079991735,,S4
local_ids,97,S4_weak_campaign,10,0.75,10,1,0,0,0.25,1.0,0.4,1.0,0.0,0.9998,0.9994339622641508,0,177,0.9090909090909092,1.0,0.9523809523809524,10,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,,,,0.389983624976594,0.0,S4
